Channel              :,CH1
Frequency            :,25.00MHz
Period               :,40.00ns
PK-PK                :,1.042V
Probe attenuation    :,1X
Voltage per ADC value:,0.500000mV
Time interval        :,0.00100uS

index,CH1_Voltage(mV)
4945,248.000000
4946,168.000000
4947,96.000000
4948,8.000000
4949,-72.000000
4950,-144.000000
4951,-224.000000
4952,-296.000000
4953,-360.000000
4954,-408.000000
4955,-456.000000
4956,-488.000000
4957,-504.000000
4958,-512.000000
4959,-512.000000
4960,-488.000000
4961,-464.000000
4962,-416.000000
4963,-360.000000
4964,-304.000000
4965,-232.000000
4966,-160.000000
4967,-80.000000
4968,0.000000
4969,80.000000
4970,160.000000
4971,240.000000
4972,304.000000
4973,368.000000
4974,424.000000
4975,464.000000
4976,496.000000
4977,520.000000
4978,528.000000
4979,520.000000
4980,496.000000
4981,472.000000
4982,424.000000
4983,376.000000
4984,312.000000
4985,248.000000
4986,168.000000
4987,88.000000
4988,8.000000
4989,-72.000000
4990,-152.000000
4991,-224.000000
4992,-296.000000
4993,-360.000000
4994,-408.000000
4995,-448.000000
4996,-488.000000
4997,-504.000000
4998,-512.000000
4999,-504.000000
5000,-488.000000
5001,-456.000000
5002,-416.000000
5003,-368.000000
5004,-304.000000
5005,-232.000000
5006,-160.000000
5007,-80.000000
5008,8.000000
5009,80.000000
5010,160.000000
5011,240.000000
5012,304.000000
5013,368.000000
5014,424.000000
5015,464.000000
5016,496.000000
5017,520.000000
5018,528.000000
5019,520.000000
5020,504.000000
5021,472.000000
5022,424.000000
5023,376.000000
5024,312.000000
5025,248.000000
5026,168.000000
5027,96.000000
5028,8.000000
5029,-72.000000
5030,-152.000000
5031,-224.000000
5032,-296.000000
5033,-360.000000
5034,-416.000000
5035,-456.000000
5036,-488.000000
5037,-504.000000
5038,-512.000000
5039,-512.000000
5040,-488.000000
5041,-456.000000
5042,-416.000000
5043,-368.000000
5044,-304.000000
5045,-232.000000
5046,-160.000000
5047,-80.000000
5048,0.000000
5049,80.000000
5050,160.000000
5051,232.000000
5052,304.000000
5053,368.000000
5054,416.000000
5055,464.000000
5056,496.000000
5057,520.000000
5058,520.000000
5059,512.000000
5060,496.000000
5061,472.000000
5062,424.000000
5063,376.000000
5064,312.000000
5065,248.000000
5066,168.000000
5067,88.000000
5068,8.000000
5069,-72.000000
5070,-152.000000
5071,-224.000000
5072,-296.000000
5073,-352.000000
5074,-408.000000
5075,-456.000000
5076,-488.000000
5077,-504.000000
5078,-512.000000
5079,-512.000000
5080,-488.000000
5081,-456.000000
5082,-416.000000
5083,-368.000000
5084,-304.000000
5085,-232.000000
5086,-160.000000
5087,-80.000000
5088,0.000000
5089,80.000000
5090,160.000000
5091,232.000000
5092,304.000000
5093,368.000000
5094,424.000000
5095,464.000000
5096,496.000000
5097,520.000000
5098,520.000000
5099,520.000000
5100,496.000000
5101,472.000000
5102,432.000000
5103,376.000000
5104,312.000000
5105,248.000000
5106,176.000000
5107,96.000000
5108,16.000000
5109,-64.000000
5110,-144.000000
5111,-224.000000
5112,-288.000000
5113,-352.000000
5114,-408.000000
5115,-448.000000
5116,-480.000000
5117,-504.000000
5118,-512.000000
5119,-504.000000
5120,-488.000000
5121,-464.000000
5122,-416.000000
5123,-368.000000
5124,-304.000000
5125,-232.000000
5126,-160.000000
5127,-80.000000
5128,0.000000
5129,80.000000
5130,160.000000
5131,232.000000
5132,304.000000
5133,368.000000
5134,416.000000
5135,464.000000
5136,496.000000
5137,512.000000
5138,520.000000
5139,520.000000
5140,504.000000
5141,472.000000
5142,432.000000
5143,384.000000
5144,320.000000
5145,248.000000
5146,176.000000
5147,96.000000
5148,16.000000
5149,-64.000000
5150,-144.000000
5151,-224.000000
5152,-288.000000
5153,-352.000000
5154,-408.000000
5155,-448.000000
5156,-480.000000
5157,-504.000000
5158,-512.000000
5159,-504.000000
5160,-488.000000
5161,-464.000000
5162,-416.000000
5163,-368.000000
5164,-312.000000
5165,-232.000000
5166,-160.000000
5167,-80.000000
5168,0.000000
5169,80.000000
5170,160.000000
5171,232.000000
5172,304.000000
5173,368.000000
5174,416.000000
5175,464.000000
5176,496.000000
5177,520.000000
5178,528.000000
5179,520.000000
5180,496.000000
5181,472.000000
5182,424.000000
5183,376.000000
5184,312.000000
5185,248.000000
5186,168.000000
5187,88.000000
5188,8.000000
5189,-72.000000
5190,-152.000000
5191,-224.000000
5192,-296.000000
5193,-360.000000
5194,-408.000000
5195,-456.000000
5196,-488.000000
5197,-504.000000
5198,-512.000000
5199,-512.000000
5200,-488.000000
5201,-456.000000
5202,-416.000000
5203,-368.000000
5204,-304.000000
5205,-232.000000
5206,-160.000000
5207,-80.000000
5208,0.000000
5209,88.000000
5210,168.000000
5211,240.000000
5212,304.000000
5213,376.000000
5214,424.000000
5215,464.000000
5216,496.000000
5217,520.000000
5218,528.000000
5219,520.000000
5220,496.000000
5221,472.000000
5222,424.000000
5223,376.000000
5224,312.000000
5225,248.000000
5226,168.000000
5227,88.000000
5228,8.000000
5229,-72.000000
5230,-152.000000
5231,-224.000000
5232,-296.000000
5233,-360.000000
5234,-416.000000
5235,-456.000000
5236,-488.000000
5237,-504.000000
5238,-512.000000
5239,-512.000000
5240,-496.000000
5241,-456.000000
5242,-416.000000
5243,-360.000000
5244,-304.000000
5245,-232.000000
5246,-160.000000
5247,-80.000000
5248,0.000000
5249,88.000000
5250,168.000000
5251,240.000000
5252,304.000000
5253,368.000000
5254,424.000000
5255,464.000000
5256,496.000000
5257,520.000000
5258,520.000000
5259,512.000000
5260,496.000000
5261,464.000000
5262,424.000000
5263,376.000000
5264,312.000000
5265,240.000000
5266,168.000000
5267,88.000000
5268,8.000000
5269,-72.000000
5270,-152.000000
5271,-232.000000
5272,-296.000000
5273,-360.000000
5274,-408.000000
5275,-456.000000
5276,-488.000000
5277,-504.000000
5278,-512.000000
5279,-504.000000
5280,-488.000000
5281,-456.000000
5282,-416.000000
5283,-360.000000
5284,-304.000000
5285,-232.000000
5286,-152.000000
5287,-72.000000
5288,8.000000
5289,88.000000
5290,168.000000
5291,240.000000
5292,312.000000
5293,376.000000
5294,424.000000
5295,464.000000
5296,496.000000
5297,520.000000
5298,528.000000
5299,520.000000
5300,496.000000
5301,472.000000
5302,424.000000
5303,376.000000
5304,304.000000
5305,240.000000
5306,160.000000
5307,80.000000
5308,0.000000
5309,-72.000000
5310,-160.000000
5311,-232.000000
5312,-296.000000
5313,-360.000000
5314,-416.000000
5315,-456.000000
5316,-496.000000
5317,-512.000000
5318,-512.000000
5319,-504.000000
5320,-488.000000
5321,-456.000000
5322,-408.000000
5323,-360.000000
5324,-304.000000
5325,-224.000000
5326,-152.000000
5327,-72.000000
5328,8.000000
5329,96.000000
5330,168.000000
5331,240.000000
5332,312.000000
5333,376.000000
5334,424.000000
5335,472.000000
5336,504.000000
5337,520.000000
5338,528.000000
5339,520.000000
5340,496.000000
5341,464.000000
5342,424.000000
5343,368.000000
5344,304.000000
5345,240.000000
5346,160.000000
5347,80.000000
5348,0.000000
5349,-80.000000
5350,-160.000000
5351,-232.000000
5352,-304.000000
5353,-360.000000
5354,-416.000000
5355,-456.000000
5356,-488.000000
5357,-504.000000
5358,-512.000000
5359,-504.000000
5360,-488.000000
5361,-456.000000
5362,-416.000000
5363,-360.000000
5364,-296.000000
5365,-232.000000
5366,-152.000000
5367,-72.000000
5368,8.000000
5369,88.000000
5370,168.000000
5371,240.000000
5372,312.000000
5373,376.000000
5374,424.000000
5375,472.000000
5376,504.000000
5377,520.000000
5378,528.000000
5379,512.000000
5380,496.000000
5381,472.000000
5382,424.000000
5383,368.000000
5384,312.000000
5385,240.000000
5386,168.000000
5387,88.000000
5388,8.000000
5389,-72.000000
5390,-152.000000
5391,-224.000000
5392,-296.000000
5393,-360.000000
5394,-416.000000
5395,-456.000000
5396,-488.000000
5397,-504.000000
5398,-512.000000
5399,-504.000000
5400,-488.000000
5401,-456.000000
5402,-416.000000
5403,-360.000000
5404,-304.000000
5405,-232.000000
5406,-160.000000
5407,-80.000000
5408,8.000000
5409,88.000000
5410,168.000000
5411,240.000000
5412,312.000000
5413,376.000000
5414,424.000000
5415,464.000000
5416,496.000000
5417,520.000000
5418,528.000000
5419,520.000000
5420,496.000000
5421,472.000000
5422,424.000000
5423,376.000000
5424,312.000000
5425,240.000000
5426,168.000000
5427,88.000000
5428,8.000000
5429,-72.000000
5430,-152.000000
5431,-224.000000
5432,-296.000000
5433,-352.000000
5434,-408.000000
5435,-456.000000
5436,-488.000000
5437,-504.000000
5438,-512.000000
5439,-504.000000
5440,-488.000000
5441,-456.000000
5442,-416.000000
5443,-360.000000
5444,-296.000000
5445,-224.000000
5446,-152.000000
5447,-72.000000
5448,8.000000
5449,88.000000
5450,168.000000
5451,240.000000
5452,312.000000
5453,376.000000
5454,424.000000
5455,464.000000
5456,496.000000
5457,520.000000
5458,528.000000
5459,520.000000
5460,496.000000
5461,464.000000
5462,424.000000
5463,376.000000
5464,312.000000
5465,240.000000
5466,168.000000
5467,88.000000
5468,8.000000
5469,-72.000000
5470,-144.000000
5471,-224.000000
5472,-296.000000
5473,-360.000000
5474,-408.000000
5475,-448.000000
5476,-488.000000
5477,-504.000000
5478,-512.000000
5479,-504.000000
5480,-488.000000
5481,-456.000000
5482,-416.000000
5483,-360.000000
5484,-304.000000
5485,-232.000000
5486,-160.000000
5487,-80.000000
5488,0.000000
5489,80.000000
5490,160.000000
5491,232.000000
5492,304.000000
5493,368.000000
5494,424.000000
5495,464.000000
5496,496.000000
5497,520.000000
5498,528.000000
5499,520.000000
5500,496.000000
5501,472.000000
5502,424.000000
5503,376.000000
5504,312.000000
5505,248.000000
5506,168.000000
5507,96.000000
5508,16.000000
5509,-64.000000
5510,-144.000000
5511,-224.000000
5512,-288.000000
5513,-352.000000
5514,-408.000000
5515,-448.000000
5516,-488.000000
5517,-504.000000
5518,-512.000000
5519,-512.000000
5520,-488.000000
5521,-464.000000
5522,-416.000000
5523,-368.000000
5524,-304.000000
5525,-240.000000
5526,-160.000000
5527,-80.000000
5528,0.000000
5529,80.000000
5530,160.000000
5531,232.000000
5532,304.000000
5533,368.000000
5534,416.000000
5535,464.000000
5536,496.000000
5537,520.000000
5538,528.000000
5539,520.000000
5540,496.000000
5541,472.000000
5542,432.000000
5543,376.000000
5544,320.000000
5545,248.000000
5546,176.000000
5547,96.000000
5548,16.000000
5549,-64.000000
5550,-144.000000
5551,-224.000000
5552,-288.000000
5553,-352.000000
5554,-408.000000
5555,-448.000000
5556,-480.000000
5557,-504.000000
5558,-512.000000
5559,-504.000000
5560,-488.000000
5561,-456.000000
5562,-416.000000
5563,-368.000000
5564,-304.000000
5565,-232.000000
5566,-160.000000
5567,-80.000000
5568,0.000000
5569,80.000000
5570,160.000000
5571,232.000000
5572,304.000000
5573,368.000000
5574,416.000000
5575,464.000000
5576,496.000000
5577,520.000000
5578,520.000000
5579,512.000000
5580,496.000000
5581,472.000000
5582,424.000000
5583,376.000000
5584,312.000000
5585,248.000000
5586,168.000000
5587,88.000000
5588,8.000000
5589,-72.000000
5590,-152.000000
5591,-224.000000
5592,-296.000000
5593,-360.000000
5594,-408.000000
5595,-448.000000
5596,-480.000000
5597,-504.000000
5598,-512.000000
5599,-504.000000
5600,-488.000000
5601,-456.000000
5602,-416.000000
5603,-360.000000
5604,-304.000000
5605,-232.000000
5606,-160.000000
5607,-80.000000
5608,0.000000
5609,80.000000
5610,160.000000
5611,232.000000
5612,304.000000
5613,368.000000
5614,416.000000
5615,464.000000
5616,496.000000
5617,520.000000
5618,528.000000
5619,520.000000
5620,504.000000
5621,472.000000
5622,424.000000
5623,376.000000
5624,312.000000
5625,240.000000
5626,168.000000
5627,88.000000
5628,8.000000
5629,-72.000000
5630,-152.000000
5631,-224.000000
5632,-296.000000
5633,-360.000000
5634,-408.000000
5635,-456.000000
5636,-488.000000
5637,-504.000000
5638,-512.000000
5639,-504.000000
5640,-488.000000
5641,-456.000000
5642,-416.000000
5643,-360.000000
5644,-304.000000
5645,-232.000000
5646,-152.000000
5647,-80.000000
5648,0.000000
5649,88.000000
5650,168.000000
5651,240.000000
5652,312.000000
5653,376.000000
5654,424.000000
5655,472.000000
5656,504.000000
5657,520.000000
5658,528.000000
5659,520.000000
5660,496.000000
5661,472.000000
5662,424.000000
5663,376.000000
5664,312.000000
5665,240.000000
5666,168.000000
5667,88.000000
5668,8.000000
5669,-72.000000
5670,-152.000000
5671,-232.000000
5672,-296.000000
5673,-360.000000
5674,-416.000000
5675,-456.000000
5676,-488.000000
5677,-504.000000
5678,-512.000000
5679,-504.000000
5680,-488.000000
5681,-456.000000
5682,-416.000000
5683,-360.000000
5684,-304.000000
5685,-232.000000
5686,-152.000000
5687,-72.000000
5688,8.000000
5689,88.000000
5690,168.000000
5691,240.000000
5692,312.000000
5693,376.000000
5694,424.000000
5695,472.000000
5696,504.000000
5697,520.000000
5698,528.000000
5699,520.000000
5700,496.000000
5701,464.000000
5702,424.000000
5703,368.000000
5704,304.000000
5705,240.000000
5706,168.000000
5707,80.000000
5708,0.000000
5709,-80.000000
5710,-160.000000
5711,-232.000000
5712,-304.000000
5713,-360.000000
5714,-416.000000
5715,-456.000000
5716,-488.000000
5717,-504.000000
5718,-512.000000
5719,-504.000000
5720,-488.000000
5721,-456.000000
5722,-416.000000
5723,-360.000000
5724,-296.000000
5725,-224.000000
5726,-152.000000
5727,-72.000000
5728,8.000000
5729,88.000000
5730,168.000000
5731,240.000000
5732,312.000000
5733,376.000000
5734,424.000000
5735,472.000000
5736,504.000000
5737,520.000000
5738,528.000000
5739,520.000000
5740,496.000000
5741,464.000000
5742,424.000000
5743,368.000000
5744,304.000000
5745,232.000000
5746,160.000000
5747,80.000000
5748,0.000000
5749,-80.000000
5750,-160.000000
5751,-232.000000
5752,-304.000000
5753,-368.000000
5754,-416.000000
5755,-456.000000
5756,-488.000000
5757,-504.000000
5758,-512.000000
5759,-504.000000
5760,-488.000000
5761,-456.000000
5762,-416.000000
5763,-360.000000
5764,-296.000000
5765,-224.000000
5766,-144.000000
5767,-72.000000
5768,8.000000
5769,88.000000
5770,168.000000
5771,248.000000
5772,312.000000
5773,376.000000
5774,432.000000
5775,472.000000
5776,496.000000
5777,520.000000
5778,528.000000
5779,512.000000
5780,496.000000
5781,464.000000
5782,424.000000
5783,368.000000
5784,304.000000
5785,240.000000
5786,160.000000
5787,80.000000
5788,0.000000
5789,-80.000000
5790,-160.000000
5791,-232.000000
5792,-304.000000
5793,-368.000000
5794,-416.000000
5795,-456.000000
5796,-496.000000
5797,-512.000000
5798,-512.000000
5799,-504.000000
5800,-488.000000
5801,-456.000000
5802,-408.000000
5803,-360.000000
5804,-296.000000
5805,-224.000000
5806,-152.000000
5807,-72.000000
5808,8.000000
5809,96.000000
5810,168.000000
5811,240.000000
5812,312.000000
5813,376.000000
5814,424.000000
5815,472.000000
5816,504.000000
5817,520.000000
5818,528.000000
5819,520.000000
5820,496.000000
5821,464.000000
5822,424.000000
5823,368.000000
5824,304.000000
5825,240.000000
5826,160.000000
5827,80.000000
5828,0.000000
5829,-80.000000
5830,-160.000000
5831,-232.000000
5832,-304.000000
5833,-360.000000
5834,-416.000000
5835,-456.000000
5836,-488.000000
5837,-504.000000
5838,-512.000000
5839,-504.000000
5840,-488.000000
5841,-456.000000
5842,-408.000000
5843,-360.000000
5844,-296.000000
5845,-224.000000
5846,-152.000000
5847,-72.000000
5848,8.000000
5849,88.000000
5850,168.000000
5851,248.000000
5852,312.000000
5853,376.000000
5854,424.000000
5855,472.000000
5856,496.000000
5857,520.000000
5858,528.000000
5859,520.000000
5860,496.000000
5861,464.000000
5862,424.000000
5863,368.000000
5864,304.000000
5865,240.000000
5866,168.000000
5867,88.000000
5868,0.000000
5869,-72.000000
5870,-152.000000
5871,-224.000000
5872,-296.000000
5873,-360.000000
5874,-408.000000
5875,-448.000000
5876,-488.000000
5877,-504.000000
5878,-512.000000
5879,-504.000000
5880,-488.000000
5881,-456.000000
5882,-416.000000
5883,-360.000000
5884,-304.000000
5885,-232.000000
5886,-160.000000
5887,-72.000000
5888,8.000000
5889,88.000000
5890,168.000000
5891,240.000000
5892,304.000000
5893,368.000000
5894,424.000000
5895,464.000000
5896,496.000000
5897,520.000000
5898,528.000000
5899,520.000000
5900,496.000000
5901,464.000000
5902,424.000000
5903,376.000000
5904,312.000000
5905,240.000000
5906,168.000000
5907,88.000000
5908,8.000000
5909,-72.000000
5910,-152.000000
5911,-232.000000
5912,-296.000000
5913,-360.000000
5914,-408.000000
5915,-456.000000
5916,-488.000000
5917,-504.000000
5918,-512.000000
5919,-504.000000
5920,-488.000000
5921,-456.000000
5922,-416.000000
5923,-360.000000
5924,-304.000000
5925,-232.000000
5926,-152.000000
5927,-80.000000
5928,8.000000
5929,88.000000
5930,168.000000
5931,240.000000
5932,312.000000
5933,376.000000
5934,424.000000
5935,472.000000
5936,504.000000
5937,520.000000
5938,528.000000
5939,512.000000
5940,496.000000
5941,472.000000
5942,424.000000
5943,368.000000
5944,312.000000
5945,240.000000
5946,168.000000
5947,88.000000
5948,8.000000
5949,-72.000000
5950,-152.000000
5951,-232.000000
5952,-296.000000
5953,-360.000000
5954,-408.000000
5955,-456.000000
5956,-488.000000
5957,-504.000000
5958,-512.000000
5959,-504.000000
5960,-488.000000
5961,-456.000000
5962,-416.000000
5963,-360.000000
5964,-304.000000
5965,-232.000000
5966,-152.000000
5967,-80.000000
5968,8.000000
5969,88.000000
5970,160.000000
5971,240.000000
5972,304.000000
5973,368.000000
5974,424.000000
5975,472.000000
5976,496.000000
5977,520.000000
5978,528.000000
5979,520.000000
5980,496.000000
5981,472.000000
5982,424.000000
5983,376.000000
5984,312.000000
5985,240.000000
5986,168.000000
5987,88.000000
5988,8.000000
5989,-72.000000
5990,-152.000000
5991,-224.000000
5992,-296.000000
5993,-360.000000
5994,-408.000000
5995,-456.000000
5996,-488.000000
5997,-504.000000
5998,-512.000000
5999,-504.000000
6000,-488.000000
6001,-456.000000
6002,-416.000000
6003,-360.000000
6004,-304.000000
6005,-232.000000
6006,-160.000000
6007,-80.000000
6008,0.000000
6009,88.000000
6010,160.000000
6011,240.000000
6012,304.000000
6013,368.000000
6014,424.000000
6015,464.000000
6016,496.000000
6017,520.000000
6018,528.000000
6019,520.000000
6020,504.000000
6021,472.000000
6022,424.000000
6023,376.000000
6024,312.000000
6025,248.000000
6026,168.000000
6027,88.000000
6028,8.000000
6029,-72.000000
6030,-152.000000
6031,-224.000000
6032,-296.000000
6033,-352.000000
6034,-408.000000
6035,-456.000000
6036,-488.000000
6037,-504.000000
6038,-512.000000
6039,-512.000000
6040,-488.000000
6041,-456.000000
6042,-416.000000
6043,-368.000000
6044,-304.000000
6045,-232.000000
6046,-160.000000
6047,-80.000000
6048,0.000000
6049,80.000000
6050,160.000000
6051,240.000000
6052,304.000000
6053,368.000000
6054,424.000000
6055,464.000000
6056,496.000000
6057,520.000000
6058,528.000000
6059,520.000000
6060,496.000000
6061,472.000000
6062,424.000000
6063,376.000000
6064,320.000000
6065,248.000000
6066,176.000000
6067,96.000000
6068,8.000000
6069,-72.000000
6070,-144.000000
6071,-224.000000
6072,-296.000000
6073,-352.000000
6074,-408.000000
6075,-456.000000
6076,-488.000000
6077,-504.000000
6078,-512.000000
6079,-504.000000
6080,-488.000000
6081,-456.000000
6082,-416.000000
6083,-368.000000
6084,-304.000000
6085,-240.000000
6086,-160.000000
6087,-80.000000
6088,0.000000
6089,80.000000
6090,160.000000
6091,232.000000
6092,304.000000
6093,368.000000
6094,424.000000
6095,464.000000
6096,496.000000
6097,520.000000
6098,528.000000
6099,520.000000
6100,504.000000
6101,472.000000
6102,424.000000
6103,376.000000
6104,320.000000
6105,248.000000
6106,168.000000
6107,88.000000
6108,16.000000
6109,-64.000000
6110,-152.000000
6111,-224.000000
6112,-296.000000
6113,-360.000000
6114,-408.000000
6115,-448.000000
6116,-488.000000
6117,-504.000000
6118,-512.000000
6119,-504.000000
6120,-488.000000
6121,-456.000000
6122,-416.000000
6123,-368.000000
6124,-304.000000
6125,-232.000000
6126,-160.000000
6127,-80.000000
6128,0.000000
6129,80.000000
6130,160.000000
6131,232.000000
6132,304.000000
6133,368.000000
6134,416.000000
6135,464.000000
6136,496.000000
6137,520.000000
6138,528.000000
6139,520.000000
6140,504.000000
6141,472.000000
6142,432.000000
6143,376.000000
6144,320.000000
6145,248.000000
6146,176.000000
6147,96.000000
6148,16.000000
6149,-64.000000
6150,-144.000000
6151,-224.000000
6152,-296.000000
6153,-352.000000
6154,-408.000000
6155,-448.000000
6156,-488.000000
6157,-504.000000
6158,-512.000000
6159,-512.000000
6160,-488.000000
6161,-456.000000
6162,-416.000000
6163,-360.000000
6164,-304.000000
6165,-232.000000
6166,-160.000000
6167,-80.000000
6168,0.000000
6169,80.000000
6170,160.000000
6171,232.000000
6172,304.000000
6173,368.000000
6174,424.000000
6175,464.000000
6176,496.000000
6177,520.000000
6178,528.000000
6179,520.000000
6180,504.000000
6181,472.000000
6182,432.000000
6183,376.000000
6184,312.000000
6185,248.000000
6186,168.000000
6187,88.000000
6188,8.000000
6189,-72.000000
6190,-152.000000
6191,-224.000000
6192,-296.000000
6193,-360.000000
6194,-408.000000
6195,-456.000000
6196,-488.000000
6197,-504.000000
6198,-512.000000
6199,-504.000000
6200,-488.000000
6201,-456.000000
6202,-416.000000
6203,-360.000000
6204,-304.000000
6205,-232.000000
6206,-160.000000
6207,-80.000000
6208,0.000000
6209,88.000000
6210,168.000000
6211,240.000000
6212,304.000000
6213,368.000000
6214,424.000000
6215,464.000000
6216,496.000000
6217,520.000000
6218,528.000000
6219,520.000000
6220,504.000000
6221,472.000000
6222,424.000000
6223,376.000000
6224,312.000000
6225,240.000000
6226,168.000000
6227,88.000000
6228,8.000000
6229,-72.000000
6230,-152.000000
6231,-224.000000
6232,-296.000000
6233,-360.000000
6234,-416.000000
6235,-456.000000
6236,-488.000000
6237,-504.000000
6238,-512.000000
6239,-504.000000
6240,-488.000000
6241,-456.000000
6242,-416.000000
6243,-360.000000
6244,-304.000000
6245,-232.000000
6246,-152.000000
6247,-72.000000
6248,8.000000
6249,88.000000
6250,168.000000
6251,240.000000
6252,312.000000
6253,368.000000
6254,424.000000
6255,472.000000
6256,496.000000
6257,512.000000
6258,520.000000
6259,520.000000
6260,504.000000
6261,472.000000
6262,424.000000
6263,376.000000
6264,312.000000
6265,240.000000
6266,168.000000
6267,88.000000
6268,8.000000
6269,-72.000000
6270,-152.000000
6271,-224.000000
6272,-296.000000
6273,-360.000000
6274,-408.000000
6275,-456.000000
6276,-488.000000
6277,-504.000000
6278,-512.000000
6279,-504.000000
6280,-488.000000
6281,-456.000000
6282,-416.000000
6283,-360.000000
6284,-296.000000
6285,-232.000000
6286,-152.000000
6287,-72.000000
6288,8.000000
6289,88.000000
6290,168.000000
6291,240.000000
6292,312.000000
6293,376.000000
6294,424.000000
6295,472.000000
6296,496.000000
6297,520.000000
6298,528.000000
6299,520.000000
6300,496.000000
6301,472.000000
6302,424.000000
6303,376.000000
6304,312.000000
6305,240.000000
6306,168.000000
6307,88.000000
6308,8.000000
6309,-72.000000
6310,-152.000000
6311,-224.000000
6312,-296.000000
6313,-360.000000
6314,-416.000000
6315,-456.000000
6316,-488.000000
6317,-504.000000
6318,-512.000000
6319,-504.000000
6320,-488.000000
6321,-456.000000
6322,-416.000000
6323,-360.000000
6324,-304.000000
6325,-232.000000
6326,-160.000000
6327,-80.000000
6328,8.000000
6329,88.000000
6330,168.000000
6331,240.000000
6332,304.000000
6333,368.000000
6334,424.000000
6335,472.000000
6336,496.000000
6337,520.000000
6338,528.000000
6339,520.000000
6340,496.000000
6341,472.000000
6342,424.000000
6343,368.000000
6344,312.000000
6345,240.000000
6346,168.000000
6347,88.000000
6348,8.000000
6349,-72.000000
6350,-152.000000
6351,-224.000000
6352,-296.000000
6353,-360.000000
6354,-408.000000
6355,-456.000000
6356,-488.000000
6357,-504.000000
6358,-512.000000
6359,-504.000000
6360,-488.000000
6361,-456.000000
6362,-416.000000
6363,-360.000000
6364,-304.000000
6365,-232.000000
6366,-152.000000
6367,-72.000000
6368,8.000000
6369,88.000000
6370,168.000000
6371,240.000000
6372,312.000000
6373,376.000000
6374,424.000000
6375,464.000000
6376,504.000000
6377,520.000000
6378,528.000000
6379,520.000000
6380,496.000000
6381,464.000000
6382,424.000000
6383,368.000000
6384,312.000000
6385,240.000000
6386,168.000000
6387,88.000000
6388,0.000000
6389,-72.000000
6390,-152.000000
6391,-224.000000
6392,-296.000000
6393,-360.000000
6394,-416.000000
6395,-456.000000
6396,-488.000000
6397,-504.000000
6398,-512.000000
6399,-504.000000
6400,-488.000000
6401,-456.000000
6402,-416.000000
6403,-360.000000
6404,-304.000000
6405,-224.000000
6406,-152.000000
6407,-72.000000
6408,8.000000
6409,88.000000
6410,168.000000
6411,240.000000
6412,312.000000
6413,376.000000
6414,424.000000
6415,472.000000
6416,504.000000
6417,520.000000
6418,528.000000
6419,520.000000
6420,496.000000
6421,464.000000
6422,424.000000
6423,368.000000
6424,312.000000
6425,240.000000
6426,168.000000
6427,88.000000
6428,0.000000
6429,-72.000000
6430,-160.000000
6431,-232.000000
6432,-304.000000
6433,-360.000000
6434,-416.000000
6435,-456.000000
6436,-488.000000
6437,-504.000000
6438,-512.000000
6439,-504.000000
6440,-488.000000
6441,-456.000000
6442,-416.000000
6443,-360.000000
6444,-296.000000
6445,-224.000000
6446,-152.000000
6447,-72.000000
6448,8.000000
6449,88.000000
6450,168.000000
6451,240.000000
6452,312.000000
6453,376.000000
6454,424.000000
6455,472.000000
6456,496.000000
6457,520.000000
6458,528.000000
6459,520.000000
6460,496.000000
6461,464.000000
6462,424.000000
6463,376.000000
6464,312.000000
6465,240.000000
6466,168.000000
6467,88.000000
6468,8.000000
6469,-72.000000
6470,-152.000000
6471,-232.000000
6472,-296.000000
6473,-360.000000
6474,-416.000000
6475,-456.000000
6476,-488.000000
6477,-504.000000
6478,-512.000000
6479,-504.000000
6480,-488.000000
6481,-456.000000
6482,-416.000000
6483,-360.000000
6484,-304.000000
6485,-232.000000
6486,-160.000000
6487,-80.000000
6488,8.000000
6489,88.000000
6490,168.000000
6491,240.000000
6492,312.000000
6493,368.000000
6494,424.000000
6495,464.000000
6496,496.000000
6497,520.000000
6498,528.000000
6499,520.000000
6500,504.000000
6501,472.000000
6502,424.000000
6503,376.000000
6504,312.000000
6505,240.000000
6506,168.000000
6507,88.000000
6508,0.000000
6509,-72.000000
6510,-152.000000
6511,-232.000000
6512,-296.000000
6513,-360.000000
6514,-416.000000
6515,-456.000000
6516,-488.000000
6517,-504.000000
6518,-512.000000
6519,-504.000000
6520,-488.000000
6521,-456.000000
6522,-416.000000
6523,-360.000000
6524,-304.000000
6525,-232.000000
6526,-152.000000
6527,-72.000000
6528,8.000000
6529,88.000000
6530,168.000000
6531,240.000000
6532,312.000000
6533,376.000000
6534,424.000000
6535,464.000000
6536,496.000000
6537,520.000000
6538,520.000000
6539,512.000000
6540,496.000000
6541,464.000000
6542,424.000000
6543,368.000000
6544,312.000000
6545,240.000000
6546,168.000000
6547,80.000000
6548,0.000000
6549,-72.000000
6550,-152.000000
6551,-232.000000
6552,-304.000000
6553,-360.000000
6554,-416.000000
6555,-456.000000
6556,-488.000000
6557,-504.000000
6558,-512.000000
6559,-512.000000
6560,-488.000000
6561,-456.000000
6562,-416.000000
6563,-360.000000
6564,-304.000000
6565,-232.000000
6566,-152.000000
6567,-72.000000
6568,8.000000
6569,88.000000
6570,168.000000
6571,240.000000
6572,304.000000
6573,376.000000
6574,424.000000
6575,472.000000
6576,496.000000
6577,520.000000
6578,528.000000
6579,520.000000
6580,496.000000
6581,464.000000
6582,424.000000
6583,368.000000
